in,index,value
8256,8256,4.632870951871359
8257,8257,6.99490540417726
8258,8258,4.368591282039991
8259,8259,7.27621591616355
8260,8260,5.031061219049928
8261,8261,4.445726188305134
8262,8262,6.22735793855177
8263,8263,5.071524769145582
8264,8264,6.652484189833073
8265,8265,4.448043042219538
8266,8266,4.566922888237077
8267,8267,6.0010182344803145
8268,8268,5.769963873635701
8269,8269,6.27682192789187
8270,8270,4.622166615251903
8271,8271,4.248880283679573
8272,8272,6.187809889074048
8273,8273,4.81058087641304
8274,8274,6.981700486255074
8275,8275,5.009076496929642
8276,8276,4.476183134482952
8277,8277,6.014553738631428
8278,8278,4.996108229168993
8279,8279,6.863345429827695
8280,8280,4.227255516303494
8281,8281,5.101527928551553
8282,8282,6.627118105311938
8283,8283,4.708521417058215
8284,8284,6.896716500528733
8285,8285,4.507306166922326
8286,8286,4.72902968233822
8287,8287,6.361488925751268
8288,8288,5.306985465486438
8289,8289,6.569647611948059
8290,8290,4.661811755946092
8291,8291,4.841640345940641
8292,8292,5.853645487638062
8293,8293,5.559472273747278
8294,8294,6.014017538274266
8295,8295,4.7819826794253615
8296,8296,4.799075642297101
8297,8297,6.865098613942138
8298,8298,5.081296146532901
8299,8299,6.702596707139749
8300,8300,4.6230626204539895
8301,8301,4.867524223486415
8302,8302,5.845207488707749
8303,8303,5.1244771926672135
8304,8304,6.618511571935287
8305,8305,4.950261827777909
8306,8306,4.553353615844817
8307,8307,6.722900244894213
8308,8308,4.340639103232289
8309,8309,6.979234680343875
8310,8310,4.886124525658271
8311,8311,4.793556181479662
8312,8312,5.856836863283464
8313,8313,5.280287689664975
8314,8314,6.288345522453717
8315,8315,4.959615305152209
8316,8316,4.694110710015697
8317,8317,6.49793107003467
8318,8318,5.656010307345429
8319,8319,6.068203915719814
8320,8320,4.337644090244417
8321,8321,4.608856632107751
8322,8322,6.595131948880908
8323,8323,4.550990607137834
8324,8324,6.555090425715084
8325,8325,5.02451190878638
8326,8326,5.028817495057962
8327,8327,5.935089751801463
8328,8328,5.548312159152166
8329,8329,6.769283629754156
8330,8330,4.542807968316588
8331,8331,4.655550300604925
8332,8332,6.461352397487536
8333,8333,4.698505713558532
8334,8334,7.0589746973882495
8335,8335,4.662164500958905
8336,8336,4.717491823416794
8337,8337,6.4603408107612035
8338,8338,5.37159974865156
8339,8339,6.37053984976188
8340,8340,4.302169596688184
8341,8341,4.7088753913807615
8342,8342,6.062429823420127
8343,8343,5.701742106940254
8344,8344,5.820764883913937
8345,8345,4.33814460943702
8346,8346,4.418962063674164
8347,8347,6.334224447035456
8348,8348,4.6329779138873395
8349,8349,6.677655021261815
8350,8350,4.642361866232591
8351,8351,4.844772472985464
8352,8352,6.04099910922871
8353,8353,4.979987333483255
8354,8354,6.540796875911751
8355,8355,4.540121094779174
8356,8356,4.666827502006026
8357,8357,6.429061404622311
8358,8358,4.477652388890329
8359,8359,7.078195965293274
8360,8360,4.758945042594137
8361,8361,4.854194964936234
8362,8362,5.987947852805194
8363,8363,5.1203072391284055
8364,8364,6.786666383513284
8365,8365,4.481505518938388
8366,8366,4.719318934115687
8367,8367,6.250034191662394
8368,8368,5.4727675396404525
8369,8369,5.86242993151877
8370,8370,4.658390826313768
8371,8371,4.631641779125095
8372,8372,6.736044140415453
8373,8373,4.818117714115978
8374,8374,6.971170247916962
8375,8375,4.758920264410144
8376,8376,4.74096596099916
8377,8377,5.790988619280596
8378,8378,5.327212503043636
8379,8379,6.815147607640137
8380,8380,4.5932090875210125
8381,8381,4.790271395867866
8382,8382,6.314453158265278
8383,8383,4.6146236013865725
8384,8384,7.260062622846739
8385,8385,4.31601073514673
8386,8386,4.736076890906219
8387,8387,6.0799349198105235
8388,8388,5.463782290147593
8389,8389,6.21539940524104
8390,8390,4.980613010055418
8391,8391,4.652260743727126
8392,8392,6.2820540415918975
8393,8393,5.52178681835815
8394,8394,6.078813847731038
8395,8395,4.378899629419871
8396,8396,4.583395530812124
8397,8397,7.05412633529501
8398,8398,4.615051588420419
8399,8399,6.397352229048208
8400,8400,5.061889274829493
8401,8401,4.837432272138784
8402,8402,6.0015616989791924
8403,8403,5.052802622653809
8404,8404,6.711477765983121
8405,8405,4.824862949578196
8406,8406,4.9381663995000755
8407,8407,6.289046098804299
8408,8408,4.4662281192469795
8409,8409,7.071889063963422
8410,8410,4.821925422844819
8411,8411,4.318546521006055
8412,8412,6.078860531566459
8413,8413,5.418520129750931
8414,8414,6.674788879831139
8415,8415,4.5787956191946195
8416,8416,4.9513553544040265
8417,8417,6.049405987926806
8418,8418,5.623732738852606
8419,8419,5.855466616346854
8420,8420,4.872853090758365
8421,8421,4.7977690086619065
8422,8422,6.573900422405011
8423,8423,4.526663264683579
8424,8424,6.831059323821453
8425,8425,4.81848412986313
8426,8426,4.464395981227274
8427,8427,6.009797863490366
8428,8428,5.277018967469349
8429,8429,6.320090690490167
8430,8430,4.821172243494309
8431,8431,4.602963709861312
8432,8432,6.5040938963605965
8433,8433,4.46697661805634
8434,8434,7.148518625491029
8435,8435,4.4597512286158825
8436,8436,4.835395394648355
8437,8437,6.239179143842942
8438,8438,5.348538796524595
8439,8439,6.290757952265285
8440,8440,4.999938812413251
8441,8441,4.603301260691266
8442,8442,5.591002380407983
8443,8443,5.371461387872559
8444,8444,6.023506916562969
8445,8445,4.561643228905063
8446,8446,4.694506494257926
8447,8447,6.384158107028297
8448,8448,4.505594631671914
8449,8449,6.767979881375037
8450,8450,4.850263283860199
8451,8451,4.508490519828873
8452,8452,6.083805620932062
8453,8453,5.398692502188428
8454,8454,6.481646722118329
8455,8455,4.503243033784109
8456,8456,4.8368905357026915
8457,8457,6.242987664785591
8458,8458,4.584289053812871
8459,8459,7.146564858690445
8460,8460,4.542659734080691
8461,8461,4.617524421044899
8462,8462,6.103579576912665
8463,8463,5.5476342700939885
8464,8464,6.453089620681616
8465,8465,4.678635228794752
8466,8466,4.412282536014873
8467,8467,5.857858391748987
8468,8468,5.465288426098313
8469,8469,6.19330926068806
8470,8470,4.663684331891992
8471,8471,4.659381008265401
8472,8472,6.619939416827668
8473,8473,4.833009561268849
8474,8474,6.837090645870796
8475,8475,4.675410950031859
8476,8476,4.7939887192316775
8477,8477,5.97894825528987
8478,8478,5.1014792233606805
8479,8479,6.802431344432222
8480,8480,4.334470125121732
8481,8481,4.488016131810111
8482,8482,6.334350821345373
8483,8483,4.246623004758676
8484,8484,7.068566325926411
8485,8485,5.173191589684423
8486,8486,4.762945253903448
8487,8487,6.240062689162711
8488,8488,5.433104660154005
8489,8489,6.789126618033297
8490,8490,4.518576831178475
8491,8491,5.131783159662674
8492,8492,6.522391114072013
8493,8493,5.799989652107647
8494,8494,6.314885153848302
8495,8495,4.727801954148701
8496,8496,4.262645055642725
8497,8497,6.71193889191939
8498,8498,4.422776881375082
8499,8499,6.724018005009466
8500,8500,4.817779366080423
8501,8501,4.925826219072196
8502,8502,6.100029185363652
8503,8503,5.186030643078704
8504,8504,6.838385373298232
8505,8505,4.769413068268279
8506,8506,5.064073974272694
8507,8507,6.5583862957167085
8508,8508,4.668199938882933
8509,8509,7.288486103536624
8510,8510,4.7902986977734425
8511,8511,4.835797606674807
8512,8512,5.794715232006642
8513,8513,5.443351132479415
8514,8514,6.818487312148825
8515,8515,4.610444460042304
8516,8516,4.917469763818488
8517,8517,5.993730632065418
8518,8518,5.398864170226826
8519,8519,6.139511541207449
8520,8520,4.2045134129100585
8521,8521,4.331877512101523
8522,8522,6.467840037372838
8523,8523,4.469833210669346
8524,8524,7.0072003488744645
8525,8525,4.9438976241061745
8526,8526,4.9553343520358775
8527,8527,5.848077703247756
8528,8528,5.1703737922324375
8529,8529,6.710304278443376
8530,8530,4.376201441033038
8531,8531,4.619239717814212
8532,8532,6.715384343622603
8533,8533,4.008138147164965
8534,8534,7.031807363249908
8535,8535,5.058482280005566
8536,8536,4.655895962074969
8537,8537,6.246993022256709
8538,8538,5.201859397340138
8539,8539,6.822500187212324
8540,8540,4.402461713676285
8541,8541,4.72401528695581
8542,8542,5.864991276122134
8543,8543,5.236110182019427
8544,8544,6.078685217038688
8545,8545,4.684487174491478
8546,8546,4.364134586019048
8547,8547,6.5760466130033794
8548,8548,4.8021896300626405
8549,8549,6.681332372626964
8550,8550,4.759815542317478
8551,8551,4.554249629668245
8552,8552,5.850601106346303
8553,8553,4.8766580076638775
8554,8554,6.73235396925456
8555,8555,4.559168134065201
8556,8556,4.752084276793497
8557,8557,6.638015589300812
8558,8558,4.333464239272338
8559,8559,7.517638148554823
8560,8560,4.653912426291804
8561,8561,4.976119396712112
8562,8562,6.359388171341914
8563,8563,4.8960010766626
8564,8564,6.348916405127318
8565,8565,4.429765277118216
8566,8566,4.854360480357498
8567,8567,5.895334832985589
8568,8568,5.444305617390631
8569,8569,6.015218403195755
8570,8570,4.280141401408013
8571,8571,4.405298641061131
8572,8572,6.510293343714389
8573,8573,4.603561890650172
8574,8574,6.4384253506778775
8575,8575,4.679815619833106
8576,8576,4.358656817641718
8577,8577,5.799120575238589
8578,8578,5.124207494423837
8579,8579,6.955817875169426
8580,8580,4.513619990233266
8581,8581,4.675092752737633
8582,8582,6.566038222450649
8583,8583,4.444676621893693
8584,8584,7.031165043883307
8585,8585,4.576007679047868
8586,8586,4.7695956229021945
8587,8587,6.432423505974199
8588,8588,4.784179325074826
8589,8589,6.669679950921887
8590,8590,4.35430838289002
8591,8591,4.771841295926434
8592,8592,6.001985626638948
8593,8593,5.591376690747426
8594,8594,6.391844713037809
8595,8595,4.49702268485378
8596,8596,4.535775153856394
8597,8597,6.853681499493813
8598,8598,4.758839747317107
8599,8599,6.533058361566729
8600,8600,4.975401390923439
8601,8601,4.671067992308356
8602,8602,6.264433600971262
8603,8603,4.881608627282825
8604,8604,6.579762699488986
8605,8605,4.529982516992654
8606,8606,4.477510205228621
8607,8607,6.357994825769374
8608,8608,4.383996423721502
8609,8609,7.3095952536813185
8610,8610,4.913886398987651
8611,8611,4.433629511076853
8612,8612,6.494915509372692
8613,8613,5.098781802108769
8614,8614,6.45320698512648
8615,8615,4.304850612452034
8616,8616,4.8655046468947525
8617,8617,5.968608015875526
8618,8618,5.836223468301959
8619,8619,6.313884767699447
8620,8620,4.6380416724263664
8621,8621,4.702936622898375
8622,8622,6.514263082925072
8623,8623,4.506836972024329
8624,8624,6.899122983749937
8625,8625,4.740457936894514
8626,8626,5.042803317493743
8627,8627,5.924613358311416
8628,8628,4.951816015776764
8629,8629,6.991311633975409
8630,8630,4.390379995553625
8631,8631,4.701290772446441
8632,8632,6.284949123458559
8633,8633,4.530264175414775
8634,8634,6.917832799345906
8635,8635,4.71746245802537
8636,8636,4.283573475724439
8637,8637,6.180812180061478
8638,8638,5.13020454460851
8639,8639,6.53725618433163
8640,8640,4.712542607561462
8641,8641,4.574945409209862
8642,8642,6.157932187059653
8643,8643,5.309564762150373
8644,8644,5.985210271651955
8645,8645,4.438277775420365
8646,8646,4.726053240355727
8647,8647,6.608007658392135
8648,8648,4.705443062008014
8649,8649,6.955893836626231
8650,8650,5.207342506033688
8651,8651,4.865420297341732
8652,8652,6.076890507617991
8653,8653,5.084464756278948
8654,8654,6.552098603741646
8655,8655,4.381935955472294
8656,8656,4.606835830183895
8657,8657,6.269395287348846
8658,8658,4.015715245439254
8659,8659,7.279847488713516
8660,8660,4.569330806315012
8661,8661,4.6963070346134845
8662,8662,6.0831629776849585
8663,8663,4.9682113179110505
8664,8664,6.510804212929732
8665,8665,4.227412951550111
8666,8666,4.439156733898297
8667,8667,6.483942642785522
8668,8668,5.45007612604107
8669,8669,6.106037626254226
8670,8670,4.697305061598973
8671,8671,4.53204876889269
8672,8672,6.845337324533482
8673,8673,4.705947359878262
8674,8674,6.7721663825839595
8675,8675,4.435087343408979
8676,8676,4.519347747363659
8677,8677,6.110147484022435
8678,8678,4.614192546322956
8679,8679,6.610232238660311
8680,8680,4.70172777656377
8681,8681,4.50664343692891
8682,8682,6.420101901777524
8683,8683,4.3899984055771855
8684,8684,7.0856780901224425
8685,8685,4.549463742952614
8686,8686,4.742117688729395
8687,8687,6.087781574838528
8688,8688,5.471274345949659
8689,8689,6.507135798615311
8690,8690,4.446098000039422
8691,8691,5.140034150836582
8692,8692,6.163929895796962
8693,8693,5.643048928887968
8694,8694,6.432186854573082
8695,8695,4.712206826280864
8696,8696,4.405783762317988
8697,8697,6.5869491685088475
8698,8698,4.615648796937623
8699,8699,6.635901787029143
8700,8700,4.382483026214583
8701,8701,4.576460688384394
8702,8702,5.900343092869736
8703,8703,4.912205831628178
8704,8704,6.318431879803368
8705,8705,4.6954325869754205
8706,8706,4.5286753666036486
8707,8707,6.00084814356257
8708,8708,4.468672265142246
8709,8709,7.082980413478914
8710,8710,4.912200136692244
8711,8711,4.526308166909659
8712,8712,6.444634911770313
8713,8713,5.373433173249408
8714,8714,6.32688741524171
8715,8715,4.238503044418472
8716,8716,4.503568620079251
8717,8717,6.0351597337125185
8718,8718,5.410361057654508
8719,8719,6.2840340288653636
8720,8720,4.544837706748455
8721,8721,4.482236601312951
8722,8722,6.6079817722204375
8723,8723,4.861342699233486
8724,8724,7.201417188413648
8725,8725,4.607182421603065
8726,8726,4.175729921001271
8727,8727,5.871894605471555
8728,8728,4.864802333119123
8729,8729,6.508739811879822
8730,8730,4.483213271201582
8731,8731,4.277021961099433
8732,8732,6.361657305853724
8733,8733,4.287531997131661
8734,8734,7.252755254441668
8735,8735,4.760993797231919
8736,8736,4.76960190885978
8737,8737,6.419233297949262
8738,8738,4.892275767222036
8739,8739,6.627049543241498
8740,8740,4.6610722784455145
8741,8741,4.57224918644893
8742,8742,6.014468353001574
8743,8743,5.527491405316506
8744,8744,5.922743308493959
8745,8745,4.576236054287085
8746,8746,4.746910179191253
8747,8747,6.627260658673325
8748,8748,4.547862870674127
8749,8749,6.84652542023167
8750,8750,4.763333660714643
8751,8751,4.55259167676682
8752,8752,5.550317907466018
8753,8753,5.168798544852625
8754,8754,6.362427820273796
8755,8755,4.5204733784816025
8756,8756,4.8533257966210375
8757,8757,6.572074682183915
8758,8758,4.416712016792824
8759,8759,6.86532963135556
8760,8760,4.497652535660393
8761,8761,4.210812712518992
8762,8762,5.836587225174095
8763,8763,5.101827884432459
8764,8764,6.185568257667417
8765,8765,4.569705190489941
8766,8766,4.71974911376645
8767,8767,5.605034370754538
8768,8768,5.75442224255192
8769,8769,6.437236100224691
8770,8770,4.661576015473505
8771,8771,4.354174658713179
8772,8772,6.3845703917665695
8773,8773,4.46175767347682
8774,8774,6.832244056636384
8775,8775,4.545952462808589
8776,8776,4.5491461313578805
8777,8777,5.8007667913740235
8778,8778,5.2504835778147285
8779,8779,6.773647161775083
8780,8780,4.484884081022018
8781,8781,4.879282758086238
8782,8782,6.73881891818807
8783,8783,4.4683831389073525
8784,8784,7.248500641028969
8785,8785,4.540725463874593
8786,8786,4.862117185502973
8787,8787,5.9737580323293
8788,8788,5.499417672464073
8789,8789,7.00212287855725
8790,8790,4.448384342624051
8791,8791,5.00483651444411
8792,8792,6.247011403083541
8793,8793,5.434614597447365
8794,8794,6.212390241863726
8795,8795,4.70983348081866
8796,8796,4.3395428043304465
8797,8797,6.755110294230416
8798,8798,4.872982458661205
8799,8799,6.631278935179184
8800,8800,4.950412751658648
8801,8801,4.661944431656325
8802,8802,6.066924410045463
8803,8803,5.399541623073453
8804,8804,6.528810220009364
8805,8805,4.732195593668147
8806,8806,4.954726689987506
8807,8807,6.38236034019042
8808,8808,4.534148622559387
8809,8809,7.006060812717285
8810,8810,4.544669805515031
8811,8811,4.878008828090538
8812,8812,6.255397811259964
8813,8813,5.202573074244125
8814,8814,6.520505186514493
8815,8815,4.653978520867023
8816,8816,4.93928990413674
8817,8817,6.210323907256493
8818,8818,5.987827567869603
8819,8819,6.3788963524161595
8820,8820,4.572674873086095
8821,8821,4.616771936783974
8822,8822,6.887775183551206
8823,8823,4.509160975981633
8824,8824,6.868008010329861
8825,8825,5.110744863809338
8826,8826,4.845930461043668
8827,8827,6.0965552246105394
8828,8828,5.180366585668449
8829,8829,6.338399403764132
8830,8830,4.8890797851556265
8831,8831,4.697320272181714
8832,8832,6.745219725824198
8833,8833,4.37494358919594
8834,8834,7.580010542204995
8835,8835,4.712117809929713
8836,8836,4.809986554181986
8837,8837,6.162790403163672
8838,8838,4.944569579911796
8839,8839,6.638001657636542
8840,8840,4.470759862051716
8841,8841,4.816279711806235
8842,8842,6.343261723134278
8843,8843,5.4571295054238185
8844,8844,6.463985865185782
8845,8845,4.31648211108705
8846,8846,4.602705816564664
8847,8847,6.184486242765173
8848,8848,4.536483046524114
8849,8849,6.480812471576362
8850,8850,4.792773832327988
8851,8851,4.653117720514597
8852,8852,6.068516341223631
8853,8853,4.930144433741264
8854,8854,6.694434434262618
8855,8855,4.990687713584766
8856,8856,4.4734529129975655
8857,8857,6.1805358817944915
8858,8858,4.347853363527513
8859,8859,6.996173709867442
8860,8860,4.873495056435784
8861,8861,4.943568781281478
8862,8862,5.866859740104247
8863,8863,4.747968308900411
8864,8864,6.577985397552249
8865,8865,4.842735558080433
8866,8866,4.414213548541258
8867,8867,6.034606575728212
8868,8868,5.576791741226168
8869,8869,6.084331976246996
8870,8870,4.503548525176188
8871,8871,4.543708082173663
8872,8872,6.637090695008437
8873,8873,4.685640940048734
8874,8874,6.89344629265409
8875,8875,4.916498728657127
8876,8876,4.6757475418047045
8877,8877,5.891655882189209
8878,8878,5.228745662651433
8879,8879,6.28137551219503
8880,8880,4.34578916541054
8881,8881,4.891984933247934
8882,8882,6.311222301111455
8883,8883,4.223683975173074
8884,8884,7.49958782168989
8885,8885,4.687618309550903
8886,8886,4.903572689988435
8887,8887,6.309345032313324
8888,8888,5.126249568032048
8889,8889,6.520871100270831
8890,8890,4.713936472707848
8891,8891,4.767432939232436
8892,8892,5.997352855924276
8893,8893,5.600042309413943
8894,8894,6.536679598235924
8895,8895,4.7231103527055645
8896,8896,4.462496209645024
8897,8897,6.587646149424191
8898,8898,4.857682843088567
8899,8899,7.176305432319711
8900,8900,4.339201933736717
8901,8901,4.708991540158344
8902,8902,6.332472974770625
8903,8903,5.062544350274288
8904,8904,6.635058900408309
8905,8905,4.726628655648055
8906,8906,4.8299873022462085
8907,8907,6.447107850745144
8908,8908,4.291107128693519
8909,8909,7.305704333108018
8910,8910,4.797457125159937
8911,8911,4.486128739424774
8912,8912,6.31787405509194
8913,8913,5.460231260738725
8914,8914,6.619393291880658
8915,8915,4.344173575966551
8916,8916,4.691975494876611
8917,8917,6.136759056840895
8918,8918,5.706270080455967
8919,8919,6.000369140356208
8920,8920,4.706621729553793
8921,8921,4.802158564272211
8922,8922,6.465126259186947
8923,8923,4.674283614003212
8924,8924,7.109149447262759
8925,8925,4.380517414386058
8926,8926,4.594409086956846
8927,8927,6.154647015989615
8928,8928,4.835768382660988
8929,8929,6.322135746688933
8930,8930,4.435926722553765
8931,8931,4.7172799130054255
8932,8932,6.069020665987274
8933,8933,4.147586808297294
8934,8934,6.994367559431964
8935,8935,5.04014727514109
8936,8936,4.8526034270462945
8937,8937,6.234800815195064
8938,8938,5.021825159916471
8939,8939,6.729596321713306
8940,8940,5.0099050351362635
8941,8941,4.921098971712802
8942,8942,6.3095379254066515
8943,8943,5.570967795639749
8944,8944,6.043283244733118
8945,8945,4.548878067849865
8946,8946,4.400472467839722
8947,8947,6.881619471752238
8948,8948,4.8791871035687056
8949,8949,7.216034373840301
8950,8950,4.5293684330784805
8951,8951,4.510839725422675
8952,8952,6.098561552926505
8953,8953,4.888715728770463
8954,8954,6.384836661068876
8955,8955,4.655542560416954
8956,8956,4.519496653810264
8957,8957,6.428945543730279
8958,8958,4.051001266076708
8959,8959,7.149302017458396
8960,8960,4.818213184962351
8961,8961,4.625571781645955
8962,8962,6.165276942094407
8963,8963,4.991823310426858
8964,8964,6.823075088793212
8965,8965,4.737143553574955
8966,8966,4.477828915175067
8967,8967,6.149000142475089
8968,8968,5.889825708925063
8969,8969,6.655716406384908
8970,8970,4.460296128970514
8971,8971,4.621255660205036
8972,8972,6.851424017235622
8973,8973,4.664815155955276
8974,8974,6.72382705377316
8975,8975,5.020487604576497
8976,8976,4.9119467394844865
8977,8977,6.134583705439201
8978,8978,5.346087815600656
8979,8979,6.898068761714306
8980,8980,4.5550831366059
8981,8981,4.77719817710589
8982,8982,6.470110886954554
8983,8983,4.220740783935053
8984,8984,6.943887884219048
8985,8985,4.455750008238429
8986,8986,4.904411431224961
8987,8987,6.327553499841818
8988,8988,5.624841678151419
8989,8989,6.469946162289851
8990,8990,4.615312044321499
8991,8991,4.987545150761053
8992,8992,6.263266949980954
8993,8993,5.655165023726662
8994,8994,6.033851575570833
8995,8995,4.369496754498629
8996,8996,4.182845384167021
8997,8997,6.359938050323322
8998,8998,5.096165873610576
8999,8999,6.562903952847062
9000,9000,4.479991908800656
9001,9001,4.955081314482735
9002,9002,5.819129543118876
9003,9003,5.120911006541954
9004,9004,6.638746767463956
9005,9005,4.798228772370377
9006,9006,4.850615160963191
9007,9007,6.19447533319982
9008,9008,4.439009422800915
9009,9009,7.072173173335811
9010,9010,4.708547638554658
9011,9011,4.671952089563221
9012,9012,6.046498718885058
9013,9013,5.00479630779347
9014,9014,6.562448932676531
9015,9015,4.9354775873635255
9016,9016,4.849193333565255
9017,9017,6.223825431824438
9018,9018,5.759233403209596
9019,9019,6.506305128699243
9020,9020,4.465934028734204
9021,9021,4.865658020755931
9022,9022,6.57814043436949
9023,9023,4.69068121197071
9024,9024,6.522225502965721
9025,9025,4.681220831001122
9026,9026,4.721826983265679
9027,9027,5.829022538437802
9028,9028,5.061759535165347
9029,9029,6.829976054563714
9030,9030,4.657478057246492
9031,9031,4.691776712475035
9032,9032,6.467041047880849
9033,9033,4.850822863578264
9034,9034,7.194556567764817
9035,9035,4.875770954262793
9036,9036,4.750384615366034
9037,9037,6.04253763105063
9038,9038,5.30655023853576
9039,9039,6.674210084740766
9040,9040,4.669255422868581
9041,9041,4.870121241299569
9042,9042,5.805227507939569
9043,9043,5.690699860532207
9044,9044,6.0361564276384785
9045,9045,4.547529296521732
9046,9046,4.2822898706021295
9047,9047,6.4593541205244325
9048,9048,4.546886173734987
9049,9049,6.889038571047356
9050,9050,4.9662212983938
9051,9051,4.504009405971816
9052,9052,5.958193467803424
9053,9053,4.942347475824969
9054,9054,6.4085989629910305
9055,9055,4.83475878541176
9056,9056,4.808346865491747
9057,9057,6.654058241797102
9058,9058,4.511766595433169
9059,9059,7.396853810377835
9060,9060,4.787001708368745
9061,9061,4.868250226556538
9062,9062,5.907447906095466
9063,9063,5.33998762579602
9064,9064,6.484570182398064
9065,9065,4.579875442275543
9066,9066,4.356726380990496
9067,9067,6.050779873515404
9068,9068,5.741806633003346
9069,9069,6.635892854099906
9070,9070,4.567015933575586
9071,9071,4.7017815473225815
9072,9072,6.733047320519879
9073,9073,4.510189483213411
9074,9074,7.034254143599999
9075,9075,4.676542200039331
9076,9076,4.427417779404816
9077,9077,6.185506508193052
9078,9078,5.048502007227107
9079,9079,6.39813205234538
9080,9080,4.830125129039397
9081,9081,5.114475095589178
9082,9082,6.1646873110271505
9083,9083,4.572376189252535
9084,9084,6.7688077719898905
9085,9085,4.604787693963834
9086,9086,4.310051215064075
9087,9087,6.179087576169678
9088,9088,5.286021485650712
9089,9089,6.532997924166091
9090,9090,4.3614558706508495
9091,9091,4.462733869669488
9092,9092,6.275575921749901
9093,9093,5.705625486284241
9094,9094,6.380823488190281
9095,9095,4.6107726248716165
9096,9096,4.31458483099177
9097,9097,6.769198748010647
9098,9098,4.418872602554886
9099,9099,6.594091410536473
9100,9100,4.715717452136888
9101,9101,4.847364960656441
9102,9102,6.056357503399999
9103,9103,5.20522092120531
9104,9104,6.59949413857728
9105,9105,4.8749802597807825
9106,9106,5.107045477819143
9107,9107,6.329248494447827
9108,9108,4.356736835925867
9109,9109,6.805813633345794
9110,9110,4.9559774413803055
9111,9111,4.795420428758744
9112,9112,6.236507515266107
9113,9113,5.270065478539624
9114,9114,6.381692463288768
9115,9115,4.488340269606745
9116,9116,4.878698102674564
9117,9117,6.177211343874624
9118,9118,5.648283798894819
9119,9119,5.900505454636168
9120,9120,4.7180533198987336
9121,9121,4.94153998373852
9122,9122,6.76238846970083
9123,9123,4.6651713389364335
9124,9124,6.89493139104411
9125,9125,4.588884567137786
9126,9126,4.415799356572015
9127,9127,6.152111362574915
9128,9128,5.362328778641652
9129,9129,6.498379669037883
9130,9130,4.6325686161349084
9131,9131,4.633170456043375
9132,9132,6.4489139870431185
9133,9133,4.302692815136648
9134,9134,7.2848784989959015
9135,9135,4.812637748690729
9136,9136,5.163638599055303
9137,9137,6.005334086941436
9138,9138,5.607564016884143
9139,9139,6.728260454163625
9140,9140,4.63125568580417
9141,9141,4.473598019513353
9142,9142,6.443597482190252
9143,9143,5.511173842463094
9144,9144,6.520921150061284
9145,9145,4.223003148763558
9146,9146,4.515276213085726
9147,9147,6.574513562410484
9148,9148,4.853997545722305
9149,9149,6.4924819653416
9150,9150,4.850308166773123
9151,9151,4.6381219302059495
9152,9152,6.090624918681927
9153,9153,5.01084087261629
9154,9154,6.624929410443142
9155,9155,4.435551487760463
9156,9156,4.3965783880839595
9157,9157,6.707007991622491
9158,9158,4.659013807785512
9159,9159,7.335625788764835
9160,9160,4.8390228669015976
9161,9161,4.524391428516366
9162,9162,6.2064097273304935
9163,9163,5.474035477177504
9164,9164,6.582075645547583
9165,9165,4.6057385834873505
9166,9166,4.960029196348751
9167,9167,5.965610161570329
9168,9168,5.617259310494754
9169,9169,6.151346268829633
9170,9170,4.7461607277716915
9171,9171,4.2971146851135025
9172,9172,6.837532589816362
9173,9173,4.53815304647812
9174,9174,6.96265356993405
9175,9175,4.561891635909896
9176,9176,4.461097951307368
9177,9177,6.025800360449299
9178,9178,4.581346201092768
9179,9179,6.6660034713482474
9180,9180,4.51198153494876
9181,9181,4.863114034947671
9182,9182,6.463615571452506
9183,9183,4.645267711013447
9184,9184,6.742096801125
9185,9185,4.421690289114604
9186,9186,4.695275112816046
9187,9187,6.198006942234917
9188,9188,5.027413829051809
9189,9189,6.859057491150844
9190,9190,4.906575948435609
9191,9191,4.935045007082878
9192,9192,6.223370334835958
9193,9193,5.229663735201866
9194,9194,6.3050540801082935
9195,9195,4.32745033277827
9196,9196,4.550589409763167
9197,9197,6.369526675196551
9198,9198,4.3863363284459
9199,9199,6.642213000340604
9200,9200,4.772624458296076
9201,9201,4.444676097384387
9202,9202,6.376998650770688
9203,9203,5.127600961888491
9204,9204,6.4533277667403475
9205,9205,4.224575674929667
9206,9206,4.63430514298572
9207,9207,6.360084412780053
9208,9208,4.277648698198172
9209,9209,7.096149369848233
9210,9210,4.68610885321573
9211,9211,4.742511550651502
9212,9212,6.027398031050798
9213,9213,5.3718940313356
9214,9214,6.6613009768313916
9215,9215,4.86860910884746
9216,9216,4.952338508862315
9217,9217,6.495577213678293
9218,9218,5.790367364440373
9219,9219,6.348228303031801
9220,9220,4.455577409568981
9221,9221,4.525876499178416
9222,9222,6.207035431357882
9223,9223,4.621456676518626
9224,9224,6.551852384118861
9225,9225,4.942609743569598
9226,9226,5.101789512156697
9227,9227,6.134651784129217
9228,9228,5.267532148826614
9229,9229,6.82155978136264
9230,9230,4.809113095090163
9231,9231,4.772542505154173
9232,9232,6.806056425097077
9233,9233,4.245320631865319
9234,9234,7.403270577949641
9235,9235,4.693208382821257
9236,9236,4.4704774184021785
9237,9237,6.317471971128377
9238,9238,5.151915420546512
9239,9239,6.719626551669878
9240,9240,4.86883404838475
9241,9241,5.0012514332618325
9242,9242,6.169470660676376
9243,9243,5.788077283807042
9244,9244,6.367883443033405
9245,9245,4.174539698326517
9246,9246,4.766670856601565
